"ROCK.NAME","SIO2.WT..","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM.","AVERAGE_LAT","AVERAGE_LON"
"PANTELLERITIC RHYOLITE",71.8602829226247,130.55923919752,250.316921414072,25.9854592634843,121.479884055327,26.3601772014041,6.02409770789182,24.6,4.0383649789923,28.3380850289483,5.28591760348062,16.6752826740863,2.36030951220214,16.1115830852658,2.19767097179178,8.97,39.9
"PANTELLERITIC RHYOLITE",66.972,96.52,197.4,24.41,93.3,20.58,1.516,20.04,3.467,21.98,4.526,13.24,2.037,13.8,2.092,38.67,42.2
"PANTELLERITIC RHYOLITE",66.5,173,294,34.2,114,23.5,3.12,19.5,3.79,20.9,3.97,12.8,1.93,11.5,1.65,36.7856,12.0236
"PANTELLERITIC RHYOLITE",69.41,101.9,199,22.71,82.61,16.69,2.34,15.07,2.55,15.37,3.086,8.88,1.322,8.936,1.349,8.35,39.18
"PANTELLERITIC RHYOLITE",68.55,227,407,47,154,33.6,4.46,27.7,5.61,31.9,6.26,18.4,2.76,17.5,2.5,36.7928,11.9831
"PANTELLERITIC RHYOLITE",70.15,131.5,227.2,30.1,100.3,14.2,1.4,11.37,1.19,6.03,0.99,2.96,0.39,2.73,0.37,50,108
"PANTELLERITIC RHYOLITE",69.14,108.8,205,26.8,83.3,14.5,1.6,13.74,2.24,13.14,2.74,7.99,1.35,8.59,1.39,50,108
"PANTELLERITIC RHYOLITE",71.39,126.4,251.5,30.01,114.2,23.21,3.408,20.9,3.407,20.53,4.049,11.59,1.689,11.47,1.712,8.35,39.18
"PANTELLERITIC RHYOLITE",67.83,191,364,41.5,135,26.5,3.8,26.6,4.3,25.2,5,14.6,2.1,13,1.9,36.8,12
"PANTELLERITIC RHYOLITE",69.22,188.1,352.2,41.91,143,27.72,4.14,25.96,4.44,25.72,5.14,15.65,2.21,13.8,2.07,36.76836,11.96072
"PANTELLERITIC RHYOLITE",70.22,301,541,60.9,201,41.6,5.14,32.2,6.76,38.1,7.54,22.6,3.43,20.8,2.92,36.7858,11.9611
"OBSIDIAN",73.2993799209434,149.191964651299,310.90279062804,38.1329219618025,143.027041847317,27.241846943011,5.66867405255711,26.2287651340096,4.39085652933846,25.951597559427,5.19605567375367,14.6922890711978,2.06102695974478,13.370385091523,2.01417328994794,7.77226,38.77032
"PANTELLERITIC RHYOLITE",71.9,70,179,21,80.8,17.9,2.4,18,3.6,23,4.9,16,2.2,15,2.1,43.1,101.085
"PANTELLERITIC RHYOLITE",72.86,103.8,212,24.83,93.51,19.07,2.63,17.19,2.841,16.93,3.35,9.558,1.442,9.55,1.459,8.35,39.18
"PANTELLERITIC RHYOLITE",68.85,269.5,487.7,54.8,192.8,37.77,4.45,41.7,6.3,35.62,7.4,19.64,2.92,17.87,2.67,36.8,12
"IGNIMBRITIC TUFF / PANTELLERITIC RHYOLITE",67.98,157.2,291.3,32.28,111.4,21.56,3.14,23.3,3.46,19.32,3.98,10.65,1.61,9.96,1.51,36.78,12
"PANTELLERITIC RHYOLITE",73.27,129,264.7,30.66,114.8,23.45,2.971,20.68,3.486,21.3,4.196,11.81,1.805,12,1.794,8.35,39.18
"PANTELLERITIC RHYOLITE",69.63,274,515,58.3,187,38.9,5.04,33.8,6.3,35.9,7.05,21.8,3.13,19.9,2.88,36.8039,11.9611
"PANTELLERITIC RHYOLITE",71.7,102,220,25.8,104,22.5,4.3,21.9,3.6,23,4.3,12,1.7,11.1,1.6,8.12,39.14
"PANTELLERITIC RHYOLITE",73.29,131,267.1,31.06,115.3,23.62,2.965,20.83,3.51,21.2,4.252,12,1.83,12.11,1.822,8.35,39.18
"PANTELLERITIC RHYOLITE",65.43,119,209,23.1,87,18,3.06,15.9,2.94,15.9,3,9.4,1.4,8.37,1.3,36.8194,12
"PANTELLERITIC RHYOLITE",67.55,213.8,376,43.46,159.4,31.22,4.71,29.4,5,29.41,5.79,17.84,2.59,16.08,2.33,36.81992,11.99858
"PANTELLERITIC RHYOLITE",69.33,212.2,394.8,42.05,153.7,29.24,4.45,26.92,4.52,26.99,5.6,15.99,2.27,14.93,2.18,36.77423,11.97454
"PANTELLERITIC RHYOLITE",66.61,86.06,177.9,20.26,75.47,15.19,2.433,13.66,2.255,13.66,2.682,7.631,1.143,7.778,1.215,8.35,39.18
"PANTELLERITIC RHYOLITE",72.85,41,101,12,49,10,1.3,10,2,13,2.7,9.2,1.3,9.1,1.3,43.1,101.085
"PANTELLERITIC RHYOLITE",70.18,236,424,47.6,171,34.3,0.3,30,4.6,27.3,5.2,13.5,1.8,12.4,1.6,42,128.05
"PANTELLERITIC RHYOLITE",70.18,236,424,47.6,33,169,0.3,30,4.6,27.3,5.2,13.5,1.8,12.4,1.6,42,128
"PANTELLERITIC RHYOLITE",72.38,102.7,207.1,24.21,90.77,18.96,3.226,17.17,2.818,17.04,3.34,9.483,1.411,9.459,1.451,8.35,39.18
"PANTELLERITIC RHYOLITE",68.34,115.14,229.37,24.67,109.48,23.19,5.81666666666667,22.5633333333333,3.55333333333333,24.1566666666667,4.78333333333333,13.7433333333333,1.90366666666667,12.54,1.87666666666667,8.97,39.9
"PANTELLERITIC RHYOLITE",69.95,278,511,57.7,192,40.9,5.49,33.2,6.58,37.8,7.44,22.1,3.27,19.8,2.78,36.7817,11.9875
"PANTELLERITIC RHYOLITE",73.06,129,264.5,30.58,114.5,23.27,2.978,20.73,3.486,21.17,4.22,11.9,1.82,12.08,1.805,8.35,39.18
"PANTELLERITIC RHYOLITE",73.01,173,364,43.5,170,33.3,4.87,30.5,5.3,30.7,6,16.9,2.56,16.4,2.36,7,40
"PANTELLERITIC RHYOLITE",72.7,83,187,24,101,23,2.8,23,4.3,28,6,18,2.9,18,2.7,43.1,101.085
"OBSIDIAN",73.3570941859956,154.926903525353,319.267249594017,36.6701266229483,139.540078059579,25.9555038861553,4.76562200460214,25.0204539534227,3.94749420164283,24.9612846871626,4.91255747096093,14.7519406093262,2.09391298882353,13.4586366460204,1.95606993354654,7.81176,38.7936
"PANTELLERITIC RHYOLITE",68.35,167,318,33.9,120,24.9,0.3,20.8,3.5,18.9,3.7,9.7,1.4,8.5,1.2,42,128.05
"PANTELLERITIC RHYOLITE",50.44,99,193,21.4,84,12.7,3.3,8.7,1.2,4.3,0.8,2,0.3,2,0.3,39.4587,46.24037
"RHYOLITE / NOT GIVEN / PANTELLERITIC RHYOLITE",72.7469152825329,70.5202770612466,144.750123698142,17.9039821485419,65.2178790301003,12.709814159409,1.70116635966387,14.4146496142604,2.11058665805357,14.0578085866427,2.56979427522936,8.03851978438181,1.19197736643492,8.45961468698765,1.25479096919044,12.6609,40.4792
"PANTELLERITIC RHYOLITE",71.6,135,276,31.1,109,22,3.69,18.1,3.2,19.6,3.8,11.3,1.63,11.3,1.67,7,40
"PANTELLERITIC RHYOLITE",70.25,132.7,269.2,31.41,118.5,24.26,3.106,21.75,3.646,21.92,4.385,12.32,1.876,12.47,1.889,8.35,39.18
"PANTELLERITIC RHYOLITE",74.18,61,134,18,83.3,18.24,1.7,14,2.9,18,3.9,12,1.9,12,1.9,43.1,101.085
"PANTELLERITIC RHYOLITE",68.87,110.4,229.6,26.3,82,14.3,1.71,14.06,2.23,14.01,2.82,8.64,1.34,8.32,1.31,50,108
"PANTELLERITIC RHYOLITE",67.84,204.73,373.9,37.5,134.27,27.9,3.38,24.57,4.43,24.72,4.97,15.49,2.31,13.96,1.91,36.8039,11.9455
"PANTELLERITIC RHYOLITE",70.48,124,244,27.2,105,21.5,4.1,18.8,3.5,21.6,4.6,13.4,2.16,12.2,1.75,8.04,39.08
"PANTELLERITIC RHYOLITE",69.73,245,464,53,168,32.8,4.2,31.6,5.3,31,6.1,17.8,2.6,17.3,2.4,36.7486,11.9833
"PANTELLERITIC RHYOLITE",67.99,191.8,373.2,39.43,138.7,27.11,4.1,24.94,4.21,25.73,5.21,15.08,2.18,13.7,2.01,36.82425,11.98381
"PANTELLERITIC RHYOLITE",73.48,59,137,17,85.1,18.5,1.7,14,2.8,17,3.8,12,1.8,12,1.8,43.1,101.085
"PANTELLERITIC RHYOLITE",75.18,54,149,16,76.3,16.92,2.1,14,2.7,16,3.6,11,1.8,11,1.8,43.1,101.085
"PANTELLERITIC RHYOLITE",65.47,67.4,122,13.7,44.9,7.31,1.02,5.61,0.96,5.48,1.12,3.3,0.546,3.74,0.557,37.0931,-116.6653
"PANTELLERITIC RHYOLITE",69.63,282,536,58.8,192,41.4,5.05,35.2,6.56,37.6,7.31,22.8,3.32,20.6,2.9,36.7894,11.9764
"PANTELLERITIC RHYOLITE",67.39,189,359,41.8,137,28.8,4.62,25.6,4.63,27.5,5.43,16.3,2.43,15,2.2,36.7889,12.0389
"PANTELLERITIC RHYOLITE",68.07,174.5,324.9,36.85,132.1,26.38,4.13,24.54,4.22,24.57,4.68,14.36,2.06,13.46,1.94,36.82456,11.98522
"PANTELLERITIC RHYOLITE",68.89,235,430,47.7,163,34.9,4.81,28.5,5.75,32.2,6.04,18.3,2.75,16.7,2.3,36.7692,11.9936
"PANTELLERITIC RHYOLITE",74.82,93,271,25.8,98,22.3,0.74,21.5,4,26.7,5.2,15.6,2.38,16.3,2.38,7.65,38.7
"PANTELLERITIC RHYOLITE",73.8,85,190,24,101,23,2.6,21,4,25,5.7,16,2.8,17,2.7,43.1,101.085
"PANTELLERITIC RHYOLITE",69.37,204.7,394.9,41.32,146.2,28.63,4.33,25.87,4.4,26.89,5.39,15.61,2.28,14.55,2.09,36.77479,11.97427
"PANTELLERITIC RHYOLITE",71.59,147.6,272.4,34.7,131,27.24,3.575,24.66,4.078,24.6,4.825,13.8,2.016,13.4,2.022,8.35,39.18
"PANTELLERITIC RHYOLITE",71.61,70,171,21,88.4,19.29,2.2,18,3.4,21,4.8,14,2.2,15,2.2,43.1,101.085
"PANTELLERITIC RHYOLITE",66.79,152,295,33.7,112.5,21.5,3.4,21.5,3.6,19.8,4,11.6,1.6,10.7,1.5,36.8258,12.0126
"OBSIDIAN",72.6826294414628,124.115551308083,254.54276403969,28.6806743372119,111.6677476485,22.0153285042738,3.63731710968874,20.5116194723796,3.19843472845814,20.0133808267605,3.86895410098436,11.47947550936,1.67139208816345,11.2841710001233,1.5640026357697,7.7496,38.80618
"PANTELLERITIC RHYOLITE",75.72,103,226,29,118,26,2.4,25,4.8,31,7.2,20,3.4,21,3.5,43.1,101.085
"PANTELLERITIC RHYOLITE",70.44,299.2,515.53,53.68,200.86,39.56,4.86,36.13,6.61,36.78,7.4,22.03,3.36,19.51,2.84,36.8121,12.0174
"LHERZOLITE, XENOLITH / PERIDOTITE, XENOLITH / PERIDOTITE, GARNET, XENOLITH",43.19,3.19,4.08,0.38,1.58,0.37,0.112,0.42,0.059,0.423,0.099,0.33,0.043,0.342,0.05,73.47,-90.97
"PERIDOTITE",39.24,1.2882,2.9193,0.4494,2.3066,0.7378,0.2534,0.9902,0.1736,1.1938,0.2633,0.7369,0.1086,0.7743,0.1186,48.5,-90
"HARZBURGITE, SPINEL, XENOLITH",47.8898545010095,3.52850675353914,6.66025292451297,0.682823805242422,2.39286216227833,0.291338037194598,0.0788800982096212,0.18458054053787,0.0183407477867273,0.0813751891287186,0.010911044386868,0.0308150200630493,0.00365865371814807,0.0224018271869686,0.00422541589578085,66.43485,112.31798
"PERIDOTITE, XENOLITH",45.1029918372247,0.969054536989171,0.800026127215081,0.232039192911344,1.15788262047598,0.366245989279323,0.138907873979486,0.503943854896586,0.0915262054389069,0.669511675941564,0.143573967284458,0.439455782136207,0.065604878204828,0.444612844515419,0.0668003154882015,28.2,-16.68
"PERIDOTITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",41.59,3.257,4.68,0.453,1.53,0.197,0.059,0.145,0.019,0.091,0.015,0.042,0.005,0.037,0.006,65.9865,-111.4817
"LHERZOLITE, GARNET-SPINEL, XENOLITH / PERIDOTITE, XENOLITH",41.3,1.82,3.24,0.382,1.47,0.289,0.087,0.255,0.03,0.143,0.023,0.054,0.008,0.048,0.009,73.291,-93.967
"PERIDOTITE",41.98,1.28,2.75,0.33,1.38,0.37,0.11,0.34,0.06,0.41,0.1,0.29,0.04,0.28,0.04,22,86
"PERIDOTITE, XENOLITH",43.13,46.19,97.74,12.13,49.58,10.03,3.1,8.38,1.17,6.19,1.09,2.79,0.36,2.1,0.29,4.6,9.4
"PERIDOTITE, XENOLITH",40.34,2.81,5.21,0.642,2.32,0.362,0.102,0.283,0.035,0.173,0.029,0.068,0.009,0.056,0.009,61.424276,-48.277874
"PERIDOTITE",40.06,0.42,0.81,0.18,0.95,0.38,0.13,0.53,0.09,0.61,0.12,0.34,0.052,0.31,0.044,35.4144,74.1346
"PERIDOTITE, XENOLITH",41.3,3.34,6.12,0.77,3.08,0.61,0.17,0.49,0.06,0.32,0.06,0.15,0.02,0.14,0.02,35.9,114.2
"PERIDOTITE, XENOLITH",45.24,0.3,0.5,0.04,0.3,0.05,0.02,0.05,0.01,0.05,0.02,0.03,0.01,0.05,0.01,22.8,41.38
"PERIDOTITE",44.9,0.44,0.89,0.14,0.75,0.24,0.17,0.32,0.06,0.39,0.09,0.27,0.04,0.28,0.04,63.1367,-50.6144
"PERIDOTITE",43.6195782,0.493253153918412,1.05260613046266,0.127386522023516,0.507058389386949,0.131581658575634,0.0387867613207861,0.218049021650164,0.0505802673036341,0.408331239754959,0.110312505660707,0.378107477890576,0.0633589570250965,0.502997440968038,0.0909174427121739,65.00164,-51.75494
"PERIDOTITE, GARNET, XENOLITH / LHERZOLITE, GARNET, XENOLITH",44.7,0.43,0.78,0.13,0.51,0.12,0.04,0.12,0.02,0.09,0.02,0.07,0.01,0.1,0.02,-3,37.3
"HARZBURGITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",42.3,0.82,1.5,0.17,0.73,0.19,0.071,0.257,0.043,0.271,0.05,0.122,0.016,0.094,0.015,66.43485,112.31798
"PERIDOTITE, XENOLITH",43.65,0.31,0.46,0.057,0.4,0.213,0.084,0.263,0.058,0.397,0.086,0.227,0.038,0.236,0.034,41.52,128.11
"LHERZOLITE, XENOLITH / PERIDOTITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",44,1.24,3.38,0.52,2.38,0.64,0.24,0.75,0.14,0.82,0.16,0.44,0.066,0.43,0.071,40.8,114.5
"PERIDOTITE, XENOLITH",42.51,1.15,4.11,0.7,3.5,0.91,0.28,0.76,0.13,0.66,0.13,0.27,0.041,0.27,0.039,41.52,128.11
"PERIDOTITE, XENOLITH",40.07,0.194,0.239,0.043,0.177,0.032,0.01,0.021,0.004,0.014,0.003,0.008,0.001,0.01,0.002,56.65,161.4
"PERIDOTITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",45.29,1.717,3.319,0.379,1.402,0.2,0.052,0.135,0.013,0.056,0.008,0.016,0.002,0.016,0.004,-28.741,24.764
"LHERZOLITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",45.63,3.06,5.93,0.739,2.87,0.471,0.122,0.314,0.034,0.15,0.022,0.046,0.006,0.035,0.005,-29.00359,28.86751
"PERIDOTITE, XENOLITH",44.45,0.13,0.39,0.07,0.42,0.17,0.08,0.29,0.05,0.38,0.09,0.24,0.04,0.27,0.05,40.1382,114.1468
"PERIDOTITE, XENOLITH",41.54,1.12,1.95,0.238,0.842,0.153,0.051,0.16,0.027,0.157,0.032,0.078,0.012,0.068,0.012,66.475416,-50.948256
"PERIDOTITE, OLIVINE-PYROXENE-SPINEL, XENOLITH / LHERZOLITE, SPINEL, XENOLITH",43.4,0.35,0.55,0.08,0.342,0.152,0.09,0.35,0.07,0.46,0.11,0.33,0.05,0.33,0.05,53,-121
"PERIDOTITE, XENOLITH",44.5761529253118,0.0363403231144968,0.123896383512036,0.0445464227048791,0.390990272266582,0.220309646072023,0.0870099450217181,0.349369369741683,0.066195152454483,0.51033255200311,0.110521540276302,0.342158207221603,0.0506753559767534,0.351777340225676,0.0539131790935495,43,133
"PERIDOTITE, XENOLITH",41.88,2.41,2.96,0.38,1.38,0.22,0.077,0.155,0.019,0.073,0.014,0.033,0.006,0.047,0.01,-16.7122,128.3975
"PERIDOTITE, SPINEL, XENOLITH / HARZBURGITE, GARNET, XENOLITH",44.5620058535151,4.80423632589517,7.20022698072805,0.662469151670951,2.09769040247678,0.263360590224408,0.112473157415833,0.193631593636617,0.0280401337792642,0.133309460181721,0.0221205673758865,0.0515107296137339,0.00919565217391304,0.0503900573613767,0.00695611285266458,-22.434,29.321
"LHERZOLITE, GARNET-SPINEL, XENOLITH / PERIDOTITE, XENOLITH",41.1,0.77,1.48,0.187,0.749,0.167,0.05,0.115,0.009,0.037,0.005,0.013,0.002,0.013,0.002,73.291,-93.967
"PERIDOTITE, XENOLITH",40.02,3.58,5.87,0.738,2.66,0.408,0.116,0.325,0.044,0.196,0.036,0.083,0.011,0.059,0.011,61.424276,-48.277874
"PERIDOTITE, GARNET, XENOLITH / LHERZOLITE, GARNET, XENOLITH",45,1.4,2.01,0.33,1.22,0.19,0.05,0.17,0.02,0.14,0.03,0.07,0.01,0.06,0.009,-3,37.3
"LHERZOLITE, SPINEL, XENOLITH / PERIDOTITE, SPINEL, XENOLITH",45.09,0.64,1.56,0.22,1.07,0.32,0.12,0.42,0.075,0.5,0.11,0.31,0.047,0.3,0.05,54,113
"PERIDOTITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",42.19,2.13,3.11,0.316,1.06,0.164,0.051,0.135,0.023,0.116,0.022,0.064,0.008,0.058,0.009,65.9865,-111.4817
"PERIDOTITE, XENOLITH",44.4378974775058,0.268120441015518,0.588990105278732,0.0988895348520685,0.57882178409621,0.225628812752586,0.0860146879360857,0.318996246752113,0.0605556713737767,0.453308889810684,0.0978971417116973,0.304191005829433,0.0432761922605521,0.305981239745012,0.0477900743518054,43,133
"PERIDOTITE, XENOLITH",42.59,2.59,4.535,0.552,2.025,0.363,0.096,0.278,0.034,0.189,0.031,0.083,0.011,0.073,0.01,49.58,123.75
"PERIDOTITE, SPINEL, XENOLITH",41.88068385,0.974281537351389,1.99157341304529,0.231473597624059,0.989489082408827,0.219081494395431,0.0803593105194633,0.201763829924674,0.0356606370756648,0.203097450298599,0.0423326183034822,0.121792663766521,0.0173119514493817,0.111879958993343,0.0209073486664479,21.34,-157.92
"PERIDOTITE, XENOLITH",44.35,0.988,3.443,0.532,2.551,0.548,0.176,0.481,0.074,0.407,0.078,0.212,0.032,0.2,0.032,39.18,113.27
"PERIDOTITE, SPINEL, XENOLITH",40.54,0.26,0.5,0.09,3.11,0.23,0.1,0.38,0.08,0.59,0.13,0.38,0.06,0.38,0.06,33.16,-107.18
"PERIDOTITE, XENOLITH",39.34,5.3,8.68,0.9,2.78,0.3,0.12,0.26,0.02,0.12,0.02,0.07,0.01,0.07,0.01,-28.2457,24.5151
"PERIDOTITE, XENOLITH",44,0.183,0.445,0.051,0.211,0.049,0.013,0.037,0.006,0.029,0.005,0.013,0.002,0.015,0.003,40.1382,114.1468
"PERIDOTITE, XENOLITH",44.61,0.52,1.01,0.14,0.61,0.21,0.07,0.25,0.057,0.4,0.1,0.25,0.043,0.3,0.047,40.73,124.78
"PERIDOTITE, XENOLITH",44.96,0.6,1.1,0.14,0.5,0.08,0.06,0.15,0.03,0.16,0.03,0.12,0.01,0.13,0.02,22.8,41.38
"PERIDOTITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",45.14,1.84,2.56,0.243,0.786,0.096,0.024,0.058,0.004,0.027,0.003,0.008,0.001,0.006,0.001,65.9865,-111.4817
"PERIDOTITE",38.37,1.58,4.03,0.607,3.02,0.86,0.292,1.146,0.203,1.326,0.283,0.868,0.125,0.81,0.121,61.5,-73.7
"HARZBURGITE, SPINEL, XENOLITH / PERIDOTITE, SPINEL, XENOLITH",43.11,0.97,2.66,0.38,1.67,0.43,0.14,0.38,0.045,0.23,0.032,0.078,0.009,0.054,0.01,40.8,114.5
"PERIDOTITE",45.73,0.303,0.528,0.068,0.269,0.06,0.02,0.066,0.012,0.075,0.017,0.05,0.008,0.05,0.008,36,94.9
"PERIDOTITE, PYROXENE",34.81,0.07,0.13,0.02,0.08,0.02,0.01,0.03,0.01,0.04,0.01,0.03,0.01,0.04,0.01,43,117
"PERIDOTITE",49.4431580108061,9.5,19.5,2.25,9,1.96,0.57,2.15,0.34,2.27,0.49,1.42,0.22,1.4,0.22,27.9,108.7
"PERIDOTITE, XENOLITH",44.75,0.252,0.47,0.06,0.311,0.12,0.052,0.22,0.044,0.3,0.068,0.2,0.032,0.227,0.04,40.5,114.5
"LHERZOLITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",43.5,2.09,3.51,0.373,1.29,0.161,0.043,0.105,0.012,0.062,0.009,0.026,0.003,0.024,0.004,73.291,-93.967
"PERIDOTITE, GARNET, XENOLITH / HARZBURGITE, GARNET, XENOLITH",43.14,1.3,1.98,0.205,0.75,0.122,0.037,0.108,0.013,0.064,0.01,0.024,0.003,0.018,0.003,66.43485,112.31798
"PERIDOTITE",44.45,10.74,20.42,2.33,4.26,1.12,0.52,1.74,0.29,1.8,0.37,1.07,0.16,0.99,0.16,52.2386,102.9669
"PERIDOTITE",42.92,2.088,5.267,0.772,3.34,1.007,0.521,1.387,0.239,1.374,0.278,0.711,0.099,0.641,0.099,25.3,109.2
"PERIDOTITE",36.4826682,0.0789602188409309,0.132046712510822,0.0123706449064634,0.0329811316318137,0.00416072608496702,0.00159885536859446,0.0063644182844819,0.00127578749706136,0.00814096936104265,0.00231039929888399,0.00830905996383916,0.00138650347789896,0.0166819738669658,0.00590022670939237,64.99135,-51.546
"PERIDOTITE",40.69,0.86,1.62,0.23,1.02,0.25,0.15,0.26,0.04,0.22,0.04,0.13,0.02,0.13,0.02,56.961176,-6.348527
"PERIDOTITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",41.01,14.8,23.4,2.32,7.64,0.974,0.247,0.637,0.07,0.325,0.055,0.131,0.019,0.121,0.019,65.9865,-111.4817
"PERIDOTITE",45.35,18.8,41.3,5.1,19.61,4.185,1.26,4.2,0.62,3.29,0.59,1.65,0.2,1.26,0.19,26.7,102.2
"PERIDOTITE, XENOLITH",44.73,1.15,1.75,0.25,1.16,0.26,0.15,0.6,0.079,0.64,0.15,0.5,0.062,0.57,0.065,54,113
"HARZBURGITE, SPINEL, XENOLITH",43.55,1.04,1.83,0.192,0.7,0.101,0.026,0.071,0.008,0.037,0.006,0.013,0.002,0.015,0.003,66.43485,112.31798
"HARZBURGITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",45.55,0.443,1.07,0.182,0.85,0.164,0.047,0.121,0.014,0.064,0.01,0.021,0.003,0.013,0.002,-29.00359,28.86751
"PERIDOTITE, SPINEL, XENOLITH",44.84,0.5,0.7,0.05,0.4,0.13,0.07,0.3,0.05,0.4,0.1,0.28,0.05,0.3,0.05,51.9025,-121.257
"PERIDOTITE, XENOLITH",44.92,2.418,4.746,0.579,2.322,0.503,0.161,0.483,0.076,0.493,0.095,0.277,0.041,0.261,0.039,49.58,123.75
"PERIDOTITE, XENOLITH",34.9,7.74,12.7,1.24,4.48,0.73,0.19,0.67,0.07,0.26,0.04,0.09,0.01,0.09,0.01,42.3,123.8
"PERIDOTITE, XENOLITH",44.33,0.705,1.293,0.166,0.649,0.136,0.038,0.117,0.018,0.107,0.022,0.06,0.011,0.063,0.011,49.58,123.75
"PERIDOTITE, GARNET, XENOLITH / LHERZOLITE, GARNET, XENOLITH",42.9,2.79,2.73,0.49,1.8,0.32,0.1,0.31,0.05,0.25,0.05,0.13,0.02,0.11,0.017,-3,37.3
"PERIDOTITE",42.34,18.5,43.3,5.41,20,4.28,0.947,4.13,0.62,3.34,0.6,1.6,0.218,1.31,0.184,48.58,-86.28
"PERIDOTITE",40.93,0.11,0.26,0.04,0.13,0.04,0.01,0.03,0.01,0.04,0.01,0.04,0.01,0.05,0.02,39.0245,114.1269
"PERIDOTITE, XENOLITH",45.23,0.14,0.4,0.069,1.804,0.8746,0.066,0.23,0.053,0.38,0.1,0.25,0.042,0.3,0.048,43.73,127.34
"PERIDOTITE, XENOLITH",44.8611598784654,1.90993677720586,3.32653166955387,0.350679562059778,1.3895969794792,0.222988408718738,0.0840314163174794,0.18474730302526,0.0238366020130026,0.134778845726523,0.0253602486823553,0.0633771157375477,0.0105738994431073,0.0676963469428479,0.0128090044197139,66.43485,112.31798
"PERIDOTITE",46.2,1.03,2.96,0.55,3.08,1.16,0.2,1.7,0.32,2.24,0.5,1.55,0.23,1.59,0.24,63.1383,-50.6133
"LHERZOLITE, SPINEL, XENOLITH",45,0.05,0.11,0.01,0.027,0.105,0.01,0.07,0.02,0.19,0.05,0.15,0.03,0.18,0.03,35.9533,-109.0227
"PERIDOTITE, XENOLITH",45,1.3,1.39,0.32,1.34,0.57,0.19,0.51,0.081,0.6,0.12,0.25,0.038,0.43,0.044,54,113
"PERIDOTITE",49.7,2,4.4,0.71,3,0.98,0.27,1.24,0.2,1.18,0.23,0.59,0.11,0.46,0.1,69.624628,25.38368
"PYROXENITE, AUGITE",49.63,1.16,2.69,0.41,2.15,0.78,0.33,1.27,0.24,1.62,0.36,1.04,0.15,0.98,0.15,40.5,114.5
"PERIDOTITE, XENOLITH",41.84,3.53,6.96,0.68,2.31,0.35,0.09,0.26,0.04,0.21,0.04,0.11,0.02,0.11,0.02,6.44,10.3
"PERIDOTITE, XENOLITH",43.44,0.66,0.91,0.13,0.52,0.12,0.05,0.17,0.03,0.2,0.04,0.14,0.02,0.15,0.02,6.44,10.3
"PERIDOTITE, SPINEL, XENOLITH / PERIDOTITE, XENOLITH",45.64,1.04,1.77,0.197,0.708,0.086,0.023,0.048,0.005,0.025,0.004,0.006,0.001,0.005,0.001,65.9865,-111.4817
"PERIDOTITE, XENOLITH",41.56,0.951,1.671,0.263,1.254,0.366,0.104,0.368,0.062,0.357,0.081,0.217,0.032,0.213,0.036,56.65,161.4
"PERIDOTITE, HORNBLENDE",40.37,1.38,2.7,0.42,2.07,0.71,0.25,0.89,0.17,1.11,0.24,0.68,0.09,0.64,0.1,-28.88101,118.11988
"HARZBURGITE, GARNET, XENOLITH / PERIDOTITE, XENOLITH",47.95,1.92,3.79,0.481,1.85,0.309,0.09,0.229,0.03,0.128,0.018,0.038,0.005,0.024,0.004,-28.98906,28.61115
"PERIDOTITE, OLIVINE-PYROXENE-SPINEL, XENOLITH / LHERZOLITE, SPINEL, XENOLITH",43.6,0.76,1.79,0.26,1.082,0.307,0.11,0.38,0.07,0.46,0.09,0.29,0.04,0.29,0.05,53,-121
"LHERZOLITE, PLAGIOCLASE-SPINEL, XENOLITH",44.96,0.0378,0.0792,0.0099,0.0401,0.0114,0.0048,0.0265,0.007,0.0646,0.0188,0.0679,0.0126,0.0972,0.0166,-78.3984,163.8279
"PERIDOTITE",41.07,1.81,3.86,0.46,1.97,0.53,0.16,0.52,0.09,0.59,0.14,0.41,0.06,0.4,0.06,22,86
"PERIDOTITE, XENOLITH",42.6,1.12,1.94,0.236,0.856,0.154,0.05,0.163,0.026,0.146,0.03,0.086,0.015,0.112,0.021,66.352972,-51.463222
"PERIDOTITE",38.33,0.14,0.35,0.05,0.31,0.11,0.053,0.14,0.03,0.2,0.04,0.13,0.02,0.13,0.019,35.4144,74.1346
"PERIDOTITE, XENOLITH",42.42,0.28,0.68,0.11,0.44,0.14,0.06,0.13,0.04,0.14,0.04,0.09,0.03,0.09,0.03,12.5,102.5
