"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"TRANSITIONAL BASALT [23574]",52.06,12.2,29.8,4.06,18,3.98,1.38,4.04,0.63,3.9,0.79,2.28,0.343,2.31,0.361,49,-74.5
"BASALT [24299] / TRANSITIONAL BASALT [7785]",49.81,19.9,42.8,5.35,21.7,4.72,1.51,4.69,0.74,4.26,0.81,2.47,0.35,2.04,0.3,8.419,39.193
"TRANSITIONAL BASALT [7525]",48.46,25,49.2,6.27,26.3,5.6,1.99,5.19,0.78,4.05,0.78,1.87,0.23,1.35,0.17,-49.3,70.06
"TRANSITIONAL BASALT [13001]",56.6,17.89,51.18,6.86,30.72,6.91,2.419,7,1.006,6.27,1.22,3.17,0.468,2.89,0.427,48.8,-87.27
"BASALT [4913] / TRANSITIONAL BASALT [2327]",52.21,4.07,10.3,1.46,8.51,2.51,0.85,2.87,0.54,3.65,0.74,1.97,0.34,2.07,0.38,26.135,141.151
"TRANSITIONAL BASALT [3348] / NOT GIVEN [15508]",43.95,34.9,68.2,8.3,31.8,6.36,1.9,5.57,0.76,4.03,0.7,1.82,0.23,1.38,0.19,32.7328,-16.9647
"TRANSITIONAL BASALT [600]",49.18,18.6,40.9,5.4,24.6,7.04,2.4,7.3,1.25,7.4,1.41,3.9,0.48,2.93,0.43,-0.78,-91.03
"TRANSITIONAL BASALT [806] / BASALT [16704]",48.06,13.6,32.7,4.48,20.2,5.26,1.82,5.56,0.89,5.37,1.05,2.91,0.39,2.57,0.36,-27.075,-109.61
"BASALT [24299] / TRANSITIONAL BASALT [7785]",48.73,11.1,24.6,3.18,14.4,3.45,1.29,3.58,0.58,3.41,0.65,1.81,0.26,1.69,0.27,9.989,40.542
"TRANSITIONAL BASALT [2426] / PICROBASALT [14569]",42.2,2.38,6.71,1.01,5.81,1.78,0.69,2.29,0.37,2.54,0.53,1.31,0.2,1.23,0.19,70,-54
"TRANSITIONAL BASALT [6671]",50.13,23.86,52.7,6.8,12.34,3.19,2.18,6.57,1.08,6.47,1.37,3.52,0.53,3.24,0.49,68,-33.6
"TRANSITIONAL BASALT [16518]",47.01,16.3,34,4.53,18.8,4.31,1.71,4.54,0.71,3.81,0.7,1.62,0.22,1.29,0.19,43.51,123.51
"TRANSITIONAL BASALT [91] / ALKALI BASALT [91]",47.75,15.9,37.9,5.25,23.1,5.6,2,5.5,0.86,4.8,0.87,2.27,0.33,1.88,0.25,18.95,-155.25
"TRANSITIONAL BASALT [9013] / BASALT [9014]",47.77,13.5,33.8,4.72,22,5.7,1.99,5.97,0.95,5.38,0.99,2.35,0.33,2.03,0.29,19.01,-155.12
"TRANSITIONAL BASALT [6087]",47.78,2.09,6.8,0.93,3.96,1.26,0.56,1.53,0.33,2.48,0.61,1.98,0.29,2.03,0.3,54.58,-102.25
