"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
-24.7,-49,"TEPHRITE [23182]",90.4,185,20.2,74.1,12,3.28,9.29,1.08,5.62,0.98,2.31,0.32,1.82,0.27
6.070546,116.5642,"TEPHRITE, LEUCITE [23245]",14.53,27.94,3.43,12.53,2.31,0.67,2.02,0.31,1.71,0.33,0.89,0.14,0.84,0.13
41.5714,113.0875,"TEPHRITE [23314]",39.9,73,8.43,34.2,7.03,2.46,6.34,0.94,4.58,0.84,2.05,0.26,1.42,0.18
41.5706,113.0861,"TEPHRITE [23314]",39.4,78.2,9.04,34.8,7.89,2.47,6.61,0.89,5.4,0.84,2.18,0.27,1.61,0.24
41.5689,113.0842,"TEPHRITE [23314]",40.6,73.7,8.71,35.4,7.19,2.56,6.52,0.96,5.03,0.88,2.09,0.27,1.48,0.2
41.5728,113.0889,"TEPHRITE [23314]",39.5,79,8.76,35.3,7.3,2.68,6.47,0.95,4.83,0.95,2.32,0.25,1.44,0.22
-37.05,-12.3,"TEPHRITE [6857]",79.1,162,19.1,72.7,12.6,3.69,10,1.34,6.74,1.22,2.95,0.385,2.3,0.321
-40.32,-9.92,"TEPHRITE [9391] / ALKALI BASALT [15598]",61.2,125,14.5,57.6,10.8,3.31,9.47,1.23,6.29,1.15,2.7,0.334,1.98,0.247
-37.1,-12.2,"TEPHRITE [9391] / ALKALI BASALT [24718] / BASALT [26028]",61.8290373491342,133.847037124562,15.7497775832126,68.9741829554293,11.6649004638434,3.40074846462001,9.0166874227963,1.19293733418415,5.88601790044401,1.0536880989619,2.5034556729529,0.34,1.93228440339527,0.24415807608122
-37.1,-12.2,"TEPHRITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",76.6,159,19.1,74.4,12.5,3.76,9.72,1.22,6.21,1.14,2.82,0.366,2.29,0.287
-37.1,-12.2,"TEPHRITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",67.5,139,16.9,66.8,11.5,3.42,9.17,1.16,5.96,1.11,2.67,0.336,2.03,0.261
-37.1,-12.2,"TEPHRITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",92.7,190,22.1,83.9,13.6,3.96,10.5,1.32,6.82,1.28,3.09,0.385,2.44,0.316
-37.1,-12.2,"TEPHRITE [9391] / ALKALI BASALT [15598] / BASALT [26028]",83.7,177,21.3,80.3,13,4,9.51,1.19,6.04,1.11,2.74,0.353,2.3,0.284
-26,-80,"TEPHRITE [23682]",64.3,135,16,64,12.2,4,9.7,1,7,1.2,3,0,2,0.33
39.63671,46.04296,"TEPHRITE [23775]",86,175,20.9,77,10.7,2.9,7.8,0.9,4.6,0.8,1.9,0.3,1.7,0.3
50.3872,14.2887,"TEPHRITE [23858]",125,249,28.7,110,18,5.01,14.2,1.75,8.98,1.52,3.93,0.56,3.33,0.49
50.7323,14.8488,"TEPHRITE [23858]",67,136,15.4,59.6,10.7,3.11,8.98,1.11,6.35,1.04,2.86,0.38,2.15,0.34
21.11,-97.833,"TEPHRITE [9840] / BASALT [11188]",43.2,84.9,10.73,43.7,8.76,3.07,7.57,1.17,5.86,1.04,2.69,0.34,1.99,0.26
21.04,-97.971,"TEPHRITE [9840]",34.6,71.2,8.92,37.8,7.76,2.84,6.86,1.13,5.87,1.09,2.81,0.39,2.26,0.3
21.324,-97.833,"TEPHRITE [9840]",53.7,108,13.5,50.4,9.4,2.92,8.61,1.04,5.64,1.03,2.98,0.38,2.6,0.4
-0.689106,-77.729063,"TEPHRITE [21660]",62.8069083773671,124.742967181397,14.64510484542,57.395976822397,10.8493703644834,3.22853132503945,8.39496834578837,1.13262541056927,5.88774257140076,1.09590160741475,2.66263326722271,0.365225919802789,2.11794224015532,0.310877824891233
-0.689106,-77.729063,"TEPHRITE [21660]",62.9144706562273,125.22675673844,14.6850707212809,57.9935546473208,11.0150149742412,3.29615925295756,8.5221742310104,1.14720840338054,5.98139313536676,1.08608557723251,2.68879387908642,0.360128379962919,2.1325189415346,0.314260501382094
-0.689106,-77.729063,"TEPHRITE [21660]",64.0812579581505,128.250005767614,14.897229951489,58.2056662630279,10.9999001739703,3.25436326614038,8.51369416088308,1.16074343654625,5.99303065660588,1.09377497213318,2.67432809261191,0.363131026690336,2.14748069528516,0.330208407802075
-0.721992,-77.588395,"TEPHRITE [21660]",100.322174487127,207.652599631667,25.0042616272695,98.2568543451261,18.5838291302932,5.33959322914434,13.753816027227,1.78947523970295,9.18037621059969,1.65066015305476,3.96880356182683,0.522671366116697,3.080052641589,0.456936268859881
