"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
57,93.5,"RHYODACITE [24187]",13.1,29,3,10.9,2,0.61,1.59,0.24,1.09,0.19,0.51,0.07,0.45,0.07
57,93.5,"RHYODACITE [24187]",29,68,9.4,41,9.6,2.6,10.8,2,12.4,2.6,7.7,1.2,7.6,1.15
57,93.5,"RHYODACITE [24187]",30,69,9.2,40,9,1.95,9.6,1.77,11.2,2.3,7.4,1.2,8,1.17
57,93.5,"RHYODACITE [24187]",21,48,6.6,27,7,1.8,8.7,1.8,11.8,2.6,8,1.28,8.6,1.19
57,93.5,"RHYODACITE [24187]",39,89,11.8,52,11.6,1.72,12.3,2.3,14.9,3.3,10,1.63,10.2,1.56
57,93.5,"RHYODACITE [24187]",36,82,10.6,46,10.2,1.38,10.5,2.1,13.5,2.9,8.7,1.47,9.7,1.45
28.87,118.67,"RHYODACITE [24195]",28.8,55.2,6.53,26.8,5.11,0.96,4.95,0.93,5.28,1.16,3.46,0.53,3.64,0.55
28.87,118.67,"RHYODACITE [24195]",31.7,59.8,7.01,29.1,5.17,1.3,4.44,0.81,4.1,0.85,2.57,0.38,2.59,0.41
28.87,118.67,"RHYODACITE [24195]",28.1,53.3,6.64,28.8,4.87,1.13,4.04,0.74,3.65,0.75,2.19,0.33,2.26,0.35
28.87,118.67,"RHYODACITE [24195]",31.1,59.1,6.81,28.3,4.54,1.12,3.94,0.7,3.77,0.79,2.35,0.37,2.56,0.4
28.87,118.67,"RHYODACITE [24195]",32.6,57.9,6.41,25,4.16,1.04,3.72,0.69,3.71,0.79,2.37,0.35,2.46,0.39
28.87,118.67,"RHYODACITE [24195]",31.4,58.5,6.33,24.6,3.77,0.79,3.07,0.58,2.91,0.63,1.87,0.3,2.12,0.34
28.87,118.67,"RHYODACITE [24195]",35.2,62.9,7.51,31.1,5.36,1.35,4.8,0.9,4.85,0.99,3.01,0.45,3.06,0.47
28.87,118.67,"RHYODACITE [24195]",30.4,56.2,6.3,25.9,4.38,1.21,3.91,0.71,3.72,0.77,2.29,0.35,2.42,0.38
28.87,118.67,"RHYODACITE [24195]",22.1,40.5,4.94,19.5,3.32,0.9,2.89,0.44,2.63,0.54,1.56,0.25,1.74,0.27
28.87,118.67,"RHYODACITE [24195]",12.3,14.7,3.69,15.7,2.72,0.55,2.65,0.39,2.47,0.49,1.45,0.22,1.55,0.24
32,140,"RHYODACITE [24267]",4.37,11.9,1.69,7.16,1.91,0.61,1.9,0.33,2.07,0.43,1.29,0.2,1.43,0.24
36.75,45.75,"RHYODACITE [24303]",79.6,133,12.9,39.3,5.6,1.32,3.59,0.48,2.6,0.45,1.46,0.22,1.7,0.26
36.75,45.75,"RHYODACITE [24303]",68.3,111,10.4,31.1,3.9,0.92,2.82,0.38,2.04,0.4,1.3,0.2,1.5,0.25
36.75,45.75,"RHYODACITE [24303]",76.6,127,12.1,36.2,5.1,1.09,3.28,0.47,2.38,0.41,1.43,0.2,1.6,0.25
36.75,45.75,"RHYODACITE [24303]",92.8,141,12.8,38.1,4.9,1.2,3.27,0.43,2.49,0.42,1.47,0.21,1.6,0.24
36.75,45.75,"RHYODACITE [24303]",78.3,124,11.5,34.5,4.4,1.06,3.26,0.4,2.39,0.42,1.34,0.2,1.6,0.23
36.75,45.75,"RHYODACITE [24303]",74.2,120,11,32.9,4.3,1.04,2.98,0.38,2.25,0.38,1.38,0.21,1.5,0.22
-18.21222,-69.15465,"NOT GIVEN [13542]",24.9,51.8,5.4,19.6,3.09,0.73,2.22,0.25,1.34,0.23,0.5,0.09,0.57,0.09
-18.20737,-69.14503,"NOT GIVEN [13542]",24,43.7,5.1,18.3,2.86,0.69,2.08,0.24,1.24,0.22,0.46,0.08,0.54,0.08
-18.18557,-69.1728,"NOT GIVEN [13542]",30.5,62.1,6,21.2,3.35,0.82,2.28,0.27,1.44,0.25,0.65,0.09,0.6,0.09
-18.17368,-69.18162,"NOT GIVEN [13542]",29.5,56.8,5.4,19.1,2.96,0.77,2.05,0.24,1.27,0.22,0.58,0.08,0.54,0.08
-18.22153,-69.25777,"NOT GIVEN [13542]",30.6,61.6,5.9,20.9,3.33,0.82,2.35,0.27,1.48,0.26,0.67,0.1,0.61,0.09
-18.2009,-69.18087,"NOT GIVEN [13542]",26.2,50.5,5.6,20.2,3.13,0.74,2.32,0.27,1.28,0.25,0.67,0.1,0.61,0.09
-18.1926,-69.24305,"NOT GIVEN [13542]",11.1,21.2,1.8,5.9,0.89,0.2,0.75,0.09,0.47,0.09,0.29,0.05,0.34,0.06
