"ROCK NAME","SIO2(WT%)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","AVERAGE_LAT","AVERAGE_LON"
"LAMPROITE [22633]",36.4,118.6,219.4,23.49,86.6,11.42,2.88,7.25,0.82,3.41,0.5,1.06,0.14,0.83,0.11,68,-84
"LAMPROITE [24689]",46.73,63.496,130.435,17.244,68.008,10.705,3.194,8.023,0.862,3.927,0.633,1.529,0.183,1.07,0.143,-13.1164,31.5064
"LAMPROITE [17828]",46.31,186.6,382.9,46.81,168,25.04,6.61,23.07,2.41,8.9,1.41,3.73,0.38,2.24,0.3,16.9583,80.0433
"LAMPROITE [20391]",62.1,104,271,37,155,23.7,4.5,12.1,1.54,7.1,1.13,3.1,0.47,3,0.42,48.8882,15.3861
"LAMPROITE, LEUCITE-RICHTERITE [28440]",47.9,196,365,39.6,122,17.9,4.58,10.6,1.32,4.95,0.78,2.1,0.22,1.38,0.18,-28.1,24.1
"LAMPROITE [17828]",48.8,193.9,395.2,47.34,167.3,23.56,6.26,23.4,2.43,9.42,1.51,3.88,0.41,2.28,0.31,16.9,80.1
"LAMPROITE [16034]",52.62,74.82,148.3675,17.6725,67.93,11.1175,2.395,7.775,0.918,4.9175,0.85025,2.15,0.301,1.9275,0.29075,38.95,28.85
"LAMPROITE [22633]",34.44,146.9,274.2,29.39,110.2,14.44,3.71,9.11,1.06,4.31,0.66,1.41,0.17,0.95,0.13,68,-84
"LAMPROITE [18461]",44.67,324,598,58.1,197,22.6,5,13.6,1.3,5.4,0.9,2.1,0.27,1.5,0.21,16.8536,79.2589
"LAMPROITE [20199]",33.51,99.2,202,22.9,43.91,7.76,4.86,11.9,1.6,7.1,1.2,2.8,0.33,1.7,0.24,20.9896,82.774
