"LATITUDE.MIN","LONGITUDE.MIN","ROCK.NAME","LA.PPM.","CE.PPM.","PR.PPM.","ND.PPM.","SM.PPM.","EU.PPM.","GD.PPM.","TB.PPM.","DY.PPM.","HO.PPM.","ER.PPM.","TM.PPM.","YB.PPM.","LU.PPM."
66.6,-35,"TRANSITIONAL BASALT [6671]",30.32,60,8.13,32.82,7.05,2.23,6.64,1.02,5.23,1.08,2.72,0.43,2.3,0.33
66.6,-35,"TRANSITIONAL BASALT [6671]",28.95,57.55,8.08,33.19,7,2.1,6.31,0.98,5.4,1.04,2.74,0.41,2.44,0.34
67.3,-34.7,"TRANSITIONAL BASALT [6671]",37.1,82.98,10.44,43.46,8.89,2.82,8.43,1.33,7.61,1.6,4.15,0.6,3.73,0.55
67.3,-34.7,"TRANSITIONAL BASALT [6671]",26.71,63,8.29,35.32,7.91,2.54,8.2,1.35,7.89,1.69,4.31,0.64,4.12,0.64
67.3,-34.7,"TRANSITIONAL BASALT [6671]",25.42,59.72,8,34.32,7.01,2.26,6.7,1.08,5.95,1.22,3.17,0.46,2.82,0.41
67.3,-34.7,"TRANSITIONAL BASALT [6671]",20.4,47.72,6.48,27.99,6.61,2.12,7.07,1.24,7.63,1.66,4.58,0.72,4.65,0.68
67.9,-33.6,"TRANSITIONAL BASALT [6671]",31.86,65.68,8.4,34.04,7.03,2.27,6.84,1.08,6.03,1.16,3.08,0.49,2.8,0.38
67.9,-33.6,"TRANSITIONAL BASALT [6671]",30.49,65.61,8.59,35.71,7.59,2.34,7.66,1.26,7.29,1.54,4.02,0.63,3.73,0.5
67.9,-33.6,"TRANSITIONAL BASALT [6671]",27.34,59.36,7.96,33.71,7.63,2.36,7.57,1.27,7.09,1.47,3.8,0.59,3.46,0.46
67.9,-33.6,"TRANSITIONAL BASALT [6671]",34.08,77.75,10.48,43.99,8.89,3.2,8.22,1.15,6.16,1.21,3.04,0.45,2.54,0.33
67.9,-33.6,"TRANSITIONAL BASALT [6671]",25.59,57.06,7.47,31.99,7.05,2.27,7.09,1.13,6.52,1.35,3.61,0.54,3.27,0.48
37.2536,15.061958,"TRANSITIONAL BASALT [22234]",7.2,15.5,2.11,9.6,3.2,1.4,4.1,0.7,3.9,0.7,2,0.3,1.6,0.2
15.017,39.85,"BASALT [24299] / TRANSITIONAL BASALT [7785]",25.2,49.8,5.7,21.3,4.19,1.3,3.92,0.58,3.38,0.66,1.93,0.26,1.68,0.26
14.85,39.95,"BASALT [24299] / TRANSITIONAL BASALT [7785]",13.2,25.9,3.08,11.8,2.41,0.91,2.36,0.39,2.26,0.46,1.41,0.22,1.37,0.21
14.85,39.95,"BASALT [24299] / TRANSITIONAL BASALT [7785]",29.4,57.5,6.49,25.1,4.71,1.25,4.12,0.62,3.46,0.67,1.91,0.28,1.89,0.28
13.466,40.962,"BASALT [24299] / TRANSITIONAL BASALT [7785]",16,34,4.29,17.5,4.23,1.42,4.39,0.69,4.39,0.86,2.49,0.36,2.19,0.34
13.445,40.978,"BASALT [24299] / TRANSITIONAL BASALT [7785]",22.7,48.6,5.95,23.3,4.87,1.39,4.67,0.69,4,0.77,2.18,0.32,2.04,0.29
13.445,40.978,"BASALT [24299] / TRANSITIONAL BASALT [7785]",11.9,25.4,3.13,13.5,2.99,1.02,3.24,0.5,2.98,0.6,1.78,0.25,1.47,0.21
13.445,40.978,"BASALT [24299] / TRANSITIONAL BASALT [7785]",23.7,50.4,6.09,24.8,5.37,1.57,5.06,0.77,4.39,0.86,2.46,0.35,2.22,0.32
13.444,40.972,"BASALT [24299] / TRANSITIONAL BASALT [7785]",18,38.9,4.88,20.2,4.77,1.61,4.59,0.73,4.43,0.9,2.49,0.36,2.1,0.31
13.196,40.833,"BASALT [24299] / TRANSITIONAL BASALT [7785]",19,40.3,5.06,21.1,4.68,1.44,4.94,0.81,4.88,0.97,2.75,0.4,2.39,0.34
12.95,42.43,"BASALT [24299] / TRANSITIONAL BASALT [7785]",35.2,74.2,9.11,37.1,7.54,2.24,6.71,0.98,5.24,0.99,2.62,0.37,2.26,0.33
11.009,41.374,"BASALT [24299] / TRANSITIONAL BASALT [7785]",12.9,27.4,3.46,14.5,3.48,1.22,3.47,0.56,3.29,0.63,1.73,0.27,1.75,0.26
10.622,41.011,"BASALT [24299] / TRANSITIONAL BASALT [7785]",12.7,29.5,4.06,17.4,4.28,1.58,4.7,0.72,4.34,0.84,2.38,0.34,2.19,0.3
9.989,40.542,"BASALT [24299] / TRANSITIONAL BASALT [7785]",11.1,24.6,3.18,14.4,3.45,1.29,3.58,0.58,3.41,0.65,1.81,0.26,1.69,0.27
8.847,39,"BASALT [24299] / TRANSITIONAL BASALT [7785]",16.2,33.6,4.28,17.5,3.88,1.34,3.92,0.6,3.44,0.67,1.84,0.25,1.62,0.24
8.829,38.614,"BASALT [24299] / TRANSITIONAL BASALT [7785]",15.5,33.3,4.2,17.6,3.78,1.35,3.67,0.54,3.04,0.58,1.65,0.23,1.43,0.22
8.419,39.193,"BASALT [24299] / TRANSITIONAL BASALT [7785]",19.9,42.8,5.35,21.7,4.72,1.51,4.69,0.74,4.26,0.81,2.47,0.35,2.04,0.3
8.117,38.464,"BASALT [24299] / TRANSITIONAL BASALT [7785]",21,45.4,5.62,25.2,5.08,1.9,5.07,0.77,4.26,0.8,2.3,0.33,1.94,0.29
8.086,39.821,"BASALT [24299] / TRANSITIONAL BASALT [7785]",26.2,53.4,6.34,25.5,5.2,1.59,4.67,0.66,3.59,0.65,1.65,0.22,1.36,0.2
7.967,38.38,"BASALT [24299] / TRANSITIONAL BASALT [7785]",18.4,39.9,4.91,20.7,4.43,1.64,4.44,0.65,3.58,0.69,1.94,0.28,1.69,0.24
7.357,38.452,"BASALT [24299] / TRANSITIONAL BASALT [7785]",14.6,33.7,4.46,21.1,4.89,1.83,5.04,0.76,4.34,0.81,2.26,0.31,1.94,0.27
6.709,37.936,"BASALT [24299] / TRANSITIONAL BASALT [7785]",23.9,48.8,6.19,25.2,5.39,1.92,5.21,0.72,3.75,0.71,1.9,0.26,1.5,0.22
6.618,37.827,"BASALT [24299] / TRANSITIONAL BASALT [7785]",18.6,37.4,4.68,19.7,4.24,1.7,4.27,0.61,3.34,0.63,1.76,0.25,1.52,0.21
48.8,-87.27,"TRANSITIONAL BASALT [5198]",9.33,28.55,4.34,21.67,5.6,2.046,6.23,0.897,5.43,1.108,3.16,0.423,2.78,0.413
48.8,-87.27,"TRANSITIONAL BASALT [5198]",12.65,32.98,4.76,21.6,4.86,1.762,4.69,0.685,4.07,0.824,2.21,0.312,1.97,0.312
48.8,-87.27,"TRANSITIONAL BASALT [5198]",8.6,22.53,3.35,15.86,4.08,1.547,4.24,0.649,4.1,0.832,2.28,0.32,2.03,0.299
48.8,-87.27,"TRANSITIONAL BASALT [5198]",16.47,44.63,5.87,29.93,7.27,2.1,7.09,1.09,6.85,1.37,3.77,0.56,3.45,0.49
48.6,-87.85,"TRANSITIONAL BASALT [5198]",12.48,32.78,4.51,21.14,5.48,1.78,5.98,0.85,4.9,0.9,2.4,0.35,2.03,0.27
49,-74.5,"TRANSITIONAL BASALT [23574]",12.7,32.2,4,19.1,4.02,1.43,3.76,0.51,2.84,0.55,1.59,0.234,1.55,0.284
49,-74.5,"TRANSITIONAL BASALT [23574]",9.86,25.8,3.36,16.8,4.41,1.55,4.95,0.81,5.05,1.04,3.21,0.488,3.29,0.562
49,-74.5,"TRANSITIONAL BASALT [23574]",13.2,34,4.38,22.1,5.41,1.95,6.44,1.04,6.4,1.28,3.9,0.604,4.09,0.74
49,-74.5,"TRANSITIONAL BASALT [23574]",2.79,7.3,1.18,6.16,2.28,1.32,3.27,0.65,4.23,0.91,2.75,0.416,2.75,0.419
49,-74.5,"TRANSITIONAL BASALT [23574]",14.3,34.7,4.38,18.7,4.02,1.41,3.53,0.55,3.08,0.59,1.66,0.231,1.52,0.252
